CMDLINE C:\Users\Vivian\anaconda3\python.exe .\package\Step-1_ANN_Two_Reconstruct.py
MEM 831.535156 1655293729.0397
MEM 831.535156 1655293729.1478
MEM 831.535156 1655293729.2553
MEM 831.535156 1655293729.3662
MEM 831.535156 1655293729.4767
MEM 831.789062 1655293729.5865
MEM 831.789062 1655293729.6963
MEM 831.789062 1655293729.8055
MEM 831.789062 1655293729.9143
MEM 831.789062 1655293730.0229
MEM 831.789062 1655293730.1314
MEM 831.789062 1655293730.2393
MEM 831.789062 1655293730.3473
MEM 831.789062 1655293730.4561
MEM 831.789062 1655293730.5670
MEM 831.789062 1655293730.6765
MEM 832.042969 1655293730.7844
MEM 832.042969 1655293730.8939
MEM 832.042969 1655293731.0024
MEM 832.042969 1655293731.1108
MEM 832.042969 1655293731.2225
MEM 832.042969 1655293731.3302
MEM 832.296875 1655293731.4377
MEM 832.296875 1655293731.5474
MEM 832.296875 1655293731.6571
MEM 832.296875 1655293731.7662
MEM 832.296875 1655293731.8748
MEM 832.296875 1655293731.9840
MEM 832.296875 1655293732.0928
MEM 832.296875 1655293732.2026
MEM 832.296875 1655293732.3124
MEM 832.296875 1655293732.4226
MEM 832.296875 1655293732.5306
MEM 832.296875 1655293732.6410
MEM 832.296875 1655293732.7498
MEM 832.296875 1655293732.8604
MEM 832.296875 1655293732.9699
MEM 832.296875 1655293733.0799
MEM 832.550781 1655293733.1886
MEM 832.550781 1655293733.2979
MEM 832.550781 1655293733.4057
MEM 832.550781 1655293733.5140
MEM 832.550781 1655293733.6228
MEM 832.550781 1655293733.7331
MEM 832.550781 1655293733.8428
MEM 832.550781 1655293733.9526
MEM 832.550781 1655293734.0617
MEM 832.550781 1655293734.1710
MEM 832.804688 1655293734.2812
MEM 832.804688 1655293734.3905
MEM 832.804688 1655293734.5000
MEM 832.804688 1655293734.6092
MEM 832.804688 1655293734.7189
MEM 832.804688 1655293734.8283
MEM 833.058594 1655293734.9383
MEM 833.058594 1655293735.0469
MEM 833.058594 1655293735.1550
MEM 833.058594 1655293735.2642
MEM 833.058594 1655293735.3720
MEM 833.058594 1655293735.4832
MEM 833.058594 1655293735.5929
MEM 833.058594 1655293735.7010
MEM 833.058594 1655293735.8111
MEM 833.058594 1655293735.9207
MEM 833.058594 1655293736.0295
MEM 833.058594 1655293736.1387
MEM 833.058594 1655293736.2494
MEM 833.058594 1655293736.3576
MEM 833.058594 1655293736.4681
MEM 833.058594 1655293736.5778
MEM 833.058594 1655293736.6874
MEM 833.312500 1655293736.7979
MEM 833.312500 1655293736.9062
MEM 833.312500 1655293737.0143
MEM 833.312500 1655293737.1236
MEM 833.312500 1655293737.2318
MEM 833.312500 1655293737.3413
MEM 833.312500 1655293737.4507
MEM 833.312500 1655293737.5578
MEM 833.312500 1655293737.6674
MEM 833.312500 1655293737.7746
MEM 833.312500 1655293737.8842
MEM 833.312500 1655293737.9934
MEM 833.312500 1655293738.1017
MEM 833.566406 1655293738.2100
MEM 833.566406 1655293738.3184
MEM 833.566406 1655293738.4266
MEM 833.820312 1655293738.5355
MEM 833.820312 1655293738.6450
MEM 833.820312 1655293738.7541
MEM 833.820312 1655293738.8628
MEM 834.074219 1655293738.9733
MEM 834.074219 1655293739.0830
MEM 834.074219 1655293739.1917
MEM 834.074219 1655293739.3002
MEM 834.074219 1655293739.4084
MEM 834.074219 1655293739.5192
MEM 834.074219 1655293739.6271
MEM 834.074219 1655293739.7365
MEM 834.074219 1655293739.8465
MEM 834.074219 1655293739.9546
MEM 834.074219 1655293740.0661
MEM 834.074219 1655293740.1753
MEM 834.074219 1655293740.2840
MEM 834.328125 1655293740.3915
MEM 834.328125 1655293740.5010
MEM 834.328125 1655293740.6095
MEM 834.328125 1655293740.7179
MEM 834.328125 1655293740.8262
MEM 834.328125 1655293740.9355
MEM 834.328125 1655293741.0444
MEM 834.328125 1655293741.1543
MEM 834.328125 1655293741.2629
MEM 834.328125 1655293741.3713
MEM 834.328125 1655293741.4809
MEM 834.328125 1655293741.5906
MEM 834.328125 1655293741.6989
MEM 834.328125 1655293741.8076
MEM 834.328125 1655293741.9170
MEM 834.328125 1655293742.0254
MEM 834.328125 1655293742.1338
MEM 834.582031 1655293742.2434
MEM 834.582031 1655293742.3533
MEM 834.582031 1655293742.4623
MEM 834.582031 1655293742.5703
MEM 834.582031 1655293742.6795
MEM 834.582031 1655293742.7887
MEM 834.582031 1655293742.8984
MEM 834.582031 1655293743.0063
MEM 834.582031 1655293743.1160
MEM 834.582031 1655293743.2239
MEM 834.582031 1655293743.3327
MEM 834.582031 1655293743.4420
MEM 834.582031 1655293743.5503
MEM 834.582031 1655293743.6590
MEM 834.582031 1655293743.7687
MEM 834.582031 1655293743.8777
MEM 834.582031 1655293743.9872
MEM 834.582031 1655293744.0960
MEM 834.582031 1655293744.2054
MEM 834.835938 1655293744.3142
MEM 834.835938 1655293744.4245
MEM 834.835938 1655293744.5349
MEM 834.835938 1655293744.6444
MEM 834.835938 1655293744.7534
MEM 834.835938 1655293744.8642
MEM 834.835938 1655293744.9735
MEM 834.835938 1655293745.0848
MEM 834.835938 1655293745.1942
MEM 834.835938 1655293745.3044
MEM 834.835938 1655293745.4141
MEM 834.835938 1655293745.5229
MEM 834.835938 1655293745.6313
MEM 834.835938 1655293745.7425
MEM 834.835938 1655293745.8506
MEM 834.835938 1655293745.9595
MEM 834.835938 1655293746.0688
MEM 835.089844 1655293746.1762
MEM 835.089844 1655293746.2857
MEM 835.089844 1655293746.3946
MEM 835.089844 1655293746.5028
MEM 835.089844 1655293746.6120
MEM 835.089844 1655293746.7203
MEM 835.089844 1655293746.8304
MEM 835.089844 1655293746.9391
MEM 835.089844 1655293747.0483
MEM 835.089844 1655293747.1578
MEM 835.089844 1655293747.2670
MEM 835.089844 1655293747.3757
MEM 835.089844 1655293747.4864
MEM 835.089844 1655293747.5959
MEM 835.089844 1655293747.7052
MEM 835.089844 1655293747.8152
MEM 835.089844 1655293747.9237
MEM 835.343750 1655293748.0348
MEM 835.343750 1655293748.1451
MEM 835.343750 1655293748.2523
MEM 835.343750 1655293748.3608
MEM 835.343750 1655293748.4711
MEM 835.597656 1655293748.5796
MEM 835.851562 1655293748.6887
MEM 835.851562 1655293748.8003
MEM 835.851562 1655293748.9087
MEM 835.851562 1655293749.0182
MEM 835.851562 1655293749.1268
MEM 835.851562 1655293749.2370
MEM 835.851562 1655293749.3457
MEM 835.851562 1655293749.4547
MEM 835.851562 1655293749.5648
MEM 835.851562 1655293749.6730
MEM 835.851562 1655293749.7817
MEM 836.105469 1655293749.8901
MEM 836.359375 1655293750.0003
MEM 836.613281 1655293750.1088
MEM 836.613281 1655293750.2175
MEM 836.613281 1655293750.3268
MEM 836.613281 1655293750.4364
MEM 836.613281 1655293750.5448
MEM 836.613281 1655293750.6542
MEM 836.613281 1655293750.7634
MEM 836.613281 1655293750.8714
MEM 836.867188 1655293750.9804
MEM 836.867188 1655293751.0892
MEM 836.867188 1655293751.1986
MEM 836.867188 1655293751.3094
MEM 836.867188 1655293751.4196
MEM 836.867188 1655293751.5271
MEM 836.867188 1655293751.6355
MEM 837.121094 1655293751.7445
MEM 837.121094 1655293751.8532
MEM 837.121094 1655293751.9623
MEM 837.121094 1655293752.0724
MEM 837.121094 1655293752.1807
MEM 837.121094 1655293752.2899
MEM 837.121094 1655293752.3978
MEM 837.121094 1655293752.5079
MEM 837.121094 1655293752.6160
MEM 837.121094 1655293752.7235
MEM 837.121094 1655293752.8316
MEM 837.121094 1655293752.9412
MEM 837.121094 1655293753.0494
MEM 837.121094 1655293753.1585
MEM 837.121094 1655293753.2673
MEM 837.121094 1655293753.3759
MEM 837.121094 1655293753.4853
MEM 837.375000 1655293753.5934
MEM 837.375000 1655293753.7029
MEM 837.375000 1655293753.8113
MEM 837.375000 1655293753.9194
MEM 837.375000 1655293754.0290
MEM 837.375000 1655293754.1379
MEM 837.375000 1655293754.2484
MEM 837.375000 1655293754.3579
MEM 837.375000 1655293754.4688
MEM 837.375000 1655293754.5766
MEM 837.375000 1655293754.6859
MEM 837.375000 1655293754.7948
MEM 837.628906 1655293754.9040
MEM 837.628906 1655293755.0123
MEM 837.628906 1655293755.1218
MEM 837.628906 1655293755.2306
MEM 837.628906 1655293755.3410
MEM 837.882812 1655293755.4510
MEM 837.882812 1655293755.5598
MEM 837.882812 1655293755.6690
MEM 837.882812 1655293755.7771
MEM 837.882812 1655293755.8864
MEM 837.882812 1655293755.9969
MEM 837.882812 1655293756.1069
MEM 837.882812 1655293756.2157
MEM 837.882812 1655293756.3232
MEM 837.882812 1655293756.4336
MEM 837.882812 1655293756.5418
MEM 837.882812 1655293756.6510
MEM 837.882812 1655293756.7608
MEM 837.882812 1655293756.8712
MEM 837.882812 1655293756.9803
MEM 837.882812 1655293757.0891
MEM 837.882812 1655293757.1998
MEM 838.136719 1655293757.3081
MEM 838.136719 1655293757.4178
MEM 838.136719 1655293757.5275
MEM 838.136719 1655293757.6368
MEM 838.136719 1655293757.7455
MEM 838.136719 1655293757.8555
MEM 838.136719 1655293757.9642
MEM 838.136719 1655293758.0729
MEM 838.136719 1655293758.1825
MEM 838.136719 1655293758.2906
MEM 838.136719 1655293758.3994
MEM 838.136719 1655293758.5087
MEM 838.136719 1655293758.6176
MEM 838.136719 1655293758.7263
MEM 838.136719 1655293758.8361
MEM 838.136719 1655293758.9442
MEM 838.136719 1655293759.0529
MEM 838.398438 1655293759.1623
MEM 838.398438 1655293759.2711
MEM 838.398438 1655293759.3807
MEM 838.398438 1655293759.4892
MEM 838.398438 1655293759.5978
MEM 838.398438 1655293759.7048
MEM 838.398438 1655293759.8128
MEM 838.398438 1655293759.9230
MEM 838.398438 1655293760.0316
MEM 838.398438 1655293760.1406
MEM 838.398438 1655293760.2498
MEM 838.398438 1655293760.3587
MEM 838.398438 1655293760.4674
MEM 838.398438 1655293760.5750
MEM 838.398438 1655293760.6835
MEM 838.398438 1655293760.7917
MEM 838.652344 1655293760.9013
MEM 838.652344 1655293761.0114
MEM 838.652344 1655293761.1204
MEM 838.652344 1655293761.2299
MEM 838.652344 1655293761.3393
MEM 838.652344 1655293761.4466
MEM 838.652344 1655293761.5536
MEM 838.906250 1655293761.6630
MEM 838.906250 1655293761.7726
MEM 838.906250 1655293761.8819
MEM 838.906250 1655293761.9902
MEM 838.906250 1655293762.0990
MEM 838.906250 1655293762.2078
MEM 838.906250 1655293762.3179
MEM 838.906250 1655293762.4285
MEM 838.906250 1655293762.5366
MEM 838.906250 1655293762.6467
MEM 838.906250 1655293762.7564
MEM 839.160156 1655293762.8650
MEM 839.160156 1655293762.9741
MEM 839.160156 1655293763.0825
MEM 839.160156 1655293763.1909
MEM 839.160156 1655293763.3008
MEM 839.414062 1655293763.4101
MEM 839.667969 1655293763.5200
MEM 839.667969 1655293763.6303
MEM 839.667969 1655293763.7409
MEM 839.667969 1655293763.8496
MEM 839.667969 1655293763.9593
MEM 839.667969 1655293764.0686
MEM 839.667969 1655293764.1781
MEM 839.667969 1655293764.2865
MEM 839.667969 1655293764.3961
MEM 839.667969 1655293764.5047
MEM 839.667969 1655293764.6137
MEM 839.921875 1655293764.7229
MEM 839.921875 1655293764.8310
MEM 839.921875 1655293764.9394
MEM 839.921875 1655293765.0497
MEM 839.921875 1655293765.1588
MEM 839.921875 1655293765.2681
MEM 839.921875 1655293765.3771
MEM 839.921875 1655293765.4855
MEM 839.921875 1655293765.5954
MEM 839.921875 1655293765.7033
MEM 839.921875 1655293765.8136
MEM 839.921875 1655293765.9228
MEM 839.921875 1655293766.0312
MEM 839.921875 1655293766.1403
MEM 839.921875 1655293766.2507
MEM 839.921875 1655293766.3601
MEM 839.921875 1655293766.4699
MEM 840.175781 1655293766.5794
MEM 840.175781 1655293766.6886
MEM 840.175781 1655293766.7991
MEM 840.175781 1655293766.9084
MEM 840.175781 1655293767.0174
MEM 840.175781 1655293767.1263
MEM 840.175781 1655293767.2352
MEM 840.175781 1655293767.3442
MEM 840.175781 1655293767.4535
MEM 840.175781 1655293767.5633
MEM 840.175781 1655293767.6733
MEM 840.175781 1655293767.7829
MEM 840.175781 1655293767.8928
MEM 840.429688 1655293768.0021
MEM 840.429688 1655293768.1108
MEM 840.429688 1655293768.2201
MEM 840.429688 1655293768.3306
MEM 840.683594 1655293768.4411
MEM 840.683594 1655293768.5520
MEM 840.683594 1655293768.6612
MEM 840.683594 1655293768.7719
MEM 840.683594 1655293768.8795
MEM 840.683594 1655293768.9891
MEM 840.937500 1655293769.0986
MEM 840.937500 1655293769.2071
MEM 840.937500 1655293769.3173
MEM 840.937500 1655293769.4256
MEM 840.937500 1655293769.5346
MEM 840.937500 1655293769.6443
MEM 840.937500 1655293769.7522
MEM 840.937500 1655293769.8618
MEM 840.937500 1655293769.9716
MEM 840.937500 1655293770.0805
MEM 840.937500 1655293770.1903
MEM 841.191406 1655293770.2984
MEM 841.191406 1655293770.4081
MEM 841.445312 1655293770.5185
MEM 841.445312 1655293770.6276
MEM 841.445312 1655293770.7354
MEM 841.445312 1655293770.8448
MEM 841.445312 1655293770.9558
MEM 841.445312 1655293771.0647
MEM 841.699219 1655293771.1734
MEM 841.699219 1655293771.2816
MEM 841.699219 1655293771.3909
MEM 841.699219 1655293771.5009
MEM 841.699219 1655293771.6100
MEM 841.699219 1655293771.7184
MEM 841.699219 1655293771.8260
MEM 841.699219 1655293771.9348
MEM 841.953125 1655293772.0433
MEM 841.953125 1655293772.1517
MEM 841.953125 1655293772.2618
MEM 841.953125 1655293772.3715
MEM 841.953125 1655293772.4789
MEM 841.953125 1655293772.5887
MEM 841.953125 1655293772.6962
MEM 842.207031 1655293772.8051
MEM 842.207031 1655293772.9165
MEM 842.207031 1655293773.0265
MEM 842.207031 1655293773.1359
MEM 842.207031 1655293773.2455
MEM 842.207031 1655293773.3555
MEM 842.207031 1655293773.4655
MEM 842.207031 1655293773.5753
MEM 842.207031 1655293773.6841
MEM 842.207031 1655293773.7920
MEM 842.207031 1655293773.9013
MEM 842.207031 1655293774.0092
MEM 842.460938 1655293774.1195
MEM 842.460938 1655293774.2302
MEM 842.460938 1655293774.3389
MEM 842.460938 1655293774.4494
MEM 842.460938 1655293774.5577
MEM 842.460938 1655293774.6672
MEM 842.460938 1655293774.7772
MEM 842.460938 1655293774.8881
MEM 842.460938 1655293774.9967
MEM 842.460938 1655293775.1066
MEM 842.460938 1655293775.2158
MEM 842.460938 1655293775.3237
MEM 842.460938 1655293775.4334
MEM 842.460938 1655293775.5431
MEM 842.460938 1655293775.6526
MEM 842.460938 1655293775.7614
MEM 842.460938 1655293775.8698
MEM 842.714844 1655293775.9798
MEM 842.714844 1655293776.0891
MEM 842.714844 1655293776.1974
MEM 842.714844 1655293776.3067
MEM 842.714844 1655293776.4146
MEM 842.714844 1655293776.5240
MEM 842.714844 1655293776.6338
MEM 842.714844 1655293776.7434
MEM 842.714844 1655293776.8520
MEM 842.714844 1655293776.9625
MEM 842.714844 1655293777.0730
MEM 842.714844 1655293777.1819
MEM 842.714844 1655293777.2900
MEM 842.714844 1655293777.3990
MEM 842.714844 1655293777.5083
MEM 842.714844 1655293777.6180
MEM 842.714844 1655293777.7286
MEM 842.968750 1655293777.8387
MEM 842.968750 1655293777.9473
MEM 842.968750 1655293778.0564
MEM 843.222656 1655293778.1666
MEM 843.222656 1655293778.2753
MEM 843.222656 1655293778.3842
MEM 843.222656 1655293778.4926
MEM 843.222656 1655293778.6014
MEM 843.222656 1655293778.7103
MEM 843.222656 1655293778.8200
MEM 843.222656 1655293778.9298
MEM 843.222656 1655293779.0376
MEM 843.222656 1655293779.1463
MEM 843.222656 1655293779.2563
MEM 843.222656 1655293779.3654
MEM 843.222656 1655293779.4742
MEM 843.222656 1655293779.5839
MEM 843.476562 1655293779.6932
MEM 843.476562 1655293779.8020
MEM 843.476562 1655293779.9097
MEM 843.476562 1655293780.0186
MEM 843.476562 1655293780.1274
MEM 843.476562 1655293780.2357
MEM 843.476562 1655293780.3451
MEM 843.476562 1655293780.4538
MEM 843.476562 1655293780.5633
MEM 843.476562 1655293780.6741
MEM 843.476562 1655293780.7818
MEM 843.476562 1655293780.8904
MEM 843.476562 1655293780.9989
MEM 843.476562 1655293781.1084
MEM 843.476562 1655293781.2173
MEM 843.476562 1655293781.3253
MEM 843.730469 1655293781.4341
MEM 843.730469 1655293781.5419
MEM 843.730469 1655293781.6499
MEM 843.730469 1655293781.7592
MEM 843.730469 1655293781.8698
MEM 843.730469 1655293781.9804
MEM 843.730469 1655293782.0893
MEM 843.730469 1655293782.1998
MEM 843.730469 1655293782.3085
MEM 843.730469 1655293782.4178
MEM 843.730469 1655293782.5258
MEM 843.730469 1655293782.6363
MEM 843.730469 1655293782.7444
MEM 843.730469 1655293782.8517
MEM 843.730469 1655293782.9601
MEM 843.730469 1655293783.0691
MEM 843.730469 1655293783.1762
MEM 843.984375 1655293783.2860
MEM 843.984375 1655293783.3954
MEM 843.984375 1655293783.5049
MEM 843.984375 1655293783.6127
MEM 843.984375 1655293783.7216
MEM 843.984375 1655293783.8309
MEM 843.984375 1655293783.9402
MEM 844.238281 1655293784.0490
MEM 844.238281 1655293784.1576
MEM 844.238281 1655293784.2659
MEM 844.238281 1655293784.3737
MEM 844.238281 1655293784.4843
MEM 844.238281 1655293784.5936
MEM 844.238281 1655293784.7027
MEM 844.238281 1655293784.8134
MEM 844.238281 1655293784.9218
MEM 844.238281 1655293785.0312
MEM 844.492188 1655293785.1396
MEM 844.492188 1655293785.2477
MEM 844.492188 1655293785.3584
MEM 844.492188 1655293785.4677
MEM 844.492188 1655293785.5788
MEM 844.492188 1655293785.6879
MEM 844.492188 1655293785.7978
MEM 844.492188 1655293785.9076
MEM 844.492188 1655293786.0150
MEM 844.492188 1655293786.1248
MEM 844.492188 1655293786.2349
MEM 844.492188 1655293786.3428
MEM 844.492188 1655293786.4533
MEM 844.492188 1655293786.5624
MEM 844.492188 1655293786.6721
MEM 844.746094 1655293786.7822
MEM 844.746094 1655293786.8920
MEM 845.000000 1655293787.0030
MEM 845.000000 1655293787.1107
MEM 845.000000 1655293787.2190
MEM 845.000000 1655293787.3267
MEM 845.000000 1655293787.4352
MEM 845.000000 1655293787.5443
MEM 845.000000 1655293787.6530
MEM 845.000000 1655293787.7609
MEM 845.000000 1655293787.8684
MEM 845.000000 1655293787.9767
MEM 845.000000 1655293788.0846
MEM 845.000000 1655293788.1928
MEM 845.000000 1655293788.3036
MEM 845.000000 1655293788.4118
MEM 845.253906 1655293788.5217
MEM 845.253906 1655293788.6310
MEM 845.253906 1655293788.7382
MEM 845.253906 1655293788.8479
MEM 845.507812 1655293788.9592
MEM 845.507812 1655293789.0687
MEM 845.507812 1655293789.1766
MEM 845.507812 1655293789.2866
MEM 845.507812 1655293789.3943
MEM 845.507812 1655293789.5032
MEM 845.507812 1655293789.6113
MEM 845.507812 1655293789.7199
MEM 845.507812 1655293789.8284
MEM 845.507812 1655293789.9374
MEM 845.507812 1655293790.0467
MEM 845.507812 1655293790.1547
MEM 845.507812 1655293790.2637
MEM 845.507812 1655293790.3719
MEM 845.507812 1655293790.4803
MEM 845.507812 1655293790.5884
MEM 845.507812 1655293790.6964
MEM 845.761719 1655293790.8058
MEM 845.761719 1655293790.9141
MEM 845.761719 1655293791.0247
MEM 845.761719 1655293791.1359
MEM 845.761719 1655293791.2449
MEM 845.761719 1655293791.3546
MEM 845.761719 1655293791.4642
MEM 845.761719 1655293791.5721
MEM 846.015625 1655293791.6820
MEM 846.015625 1655293791.7920
MEM 846.015625 1655293791.9011
MEM 846.015625 1655293792.0114
MEM 846.015625 1655293792.1207
MEM 846.015625 1655293792.2305
MEM 846.015625 1655293792.3395
MEM 846.015625 1655293792.4503
MEM 846.015625 1655293792.5604
MEM 846.269531 1655293792.6685
MEM 846.269531 1655293792.7771
MEM 846.269531 1655293792.8861
MEM 846.269531 1655293792.9966
MEM 846.269531 1655293793.1060
MEM 846.269531 1655293793.2158
MEM 846.269531 1655293793.3267
MEM 846.269531 1655293793.4358
MEM 846.269531 1655293793.5450
MEM 846.269531 1655293793.6541
MEM 846.269531 1655293793.7618
MEM 846.269531 1655293793.8707
MEM 846.269531 1655293793.9801
MEM 846.269531 1655293794.0903
MEM 846.269531 1655293794.1994
MEM 846.269531 1655293794.3080
MEM 846.523438 1655293794.4189
MEM 846.777344 1655293794.5278
MEM 847.031250 1655293794.6363
MEM 847.031250 1655293794.7465
MEM 847.031250 1655293794.8548
MEM 847.285156 1655293794.9645
MEM 847.285156 1655293795.0741
MEM 847.285156 1655293795.1830
MEM 847.285156 1655293795.2925
MEM 847.285156 1655293795.4013
MEM 847.285156 1655293795.5101
MEM 847.285156 1655293795.6188
MEM 847.285156 1655293795.7282
MEM 847.285156 1655293795.8375
MEM 847.285156 1655293795.9471
MEM 847.285156 1655293796.0568
MEM 847.285156 1655293796.1647
MEM 847.285156 1655293796.2736
MEM 847.285156 1655293796.3831
MEM 847.539062 1655293796.4935
MEM 847.539062 1655293796.6031
MEM 847.539062 1655293796.7129
MEM 847.539062 1655293796.8226
MEM 847.539062 1655293796.9311
MEM 847.539062 1655293797.0389
MEM 847.539062 1655293797.1480
MEM 847.539062 1655293797.2576
MEM 847.539062 1655293797.3653
MEM 847.539062 1655293797.4740
MEM 847.539062 1655293797.5824
MEM 847.539062 1655293797.6936
MEM 847.539062 1655293797.8034
MEM 847.539062 1655293797.9120
